0	0.019791
1	0.030455
2	0.044374
3	0.060505
4	0.076597
5	0.090164
6	0.098574
7	0.104720
8	0.111059
9	0.117642
10	0.125025
11	0.131859
12	0.135864
13	0.138512
14	0.144732
15	0.155153
16	0.166561
17	0.177424
18	0.185790
19	0.193506
20	0.202363
21	0.212418
22	0.223401
23	0.235744
24	0.246254
25	0.254567
26	0.262701
27	0.272134
28	0.282371
29	0.292654
30	0.303005
31	0.313320
32	0.322401
33	0.330326
34	0.337169
35	0.342554
36	0.347699
37	0.354684
38	0.362469
39	0.369957
40	0.376963
41	0.383835
42	0.390846
43	0.398139
44	0.405444
45	0.412335
46	0.419529
47	0.426641
48	0.433831
49	0.440916
50	0.447784
51	0.453345
52	0.456997
53	0.459439
54	0.461010
55	0.461558
56	0.461646
57	0.462516
58	0.464069
59	0.466859
60	0.471157
61	0.475901
62	0.479281
63	0.482214
64	0.484880
65	0.487406
66	0.489516
67	0.491051
68	0.491960
69	0.492962
70	0.494380
71	0.495647
72	0.496208
73	0.496082
74	0.496057
75	0.496484
76	0.497546
77	0.498467
78	0.498188
79	0.496411
80	0.493383
81	0.489641
82	0.485140
83	0.480561
84	0.475880
85	0.470578
86	0.465410
87	0.461682
88	0.457605
89	0.452273
90	0.446192
91	0.439362
92	0.432354
93	0.424892
94	0.417524
95	0.411592
96	0.407864
97	0.405706
98	0.403184
99	0.398691
100	0.392066
101	0.384202
102	0.377253
103	0.372511
104	0.368490
105	0.364550
106	0.360141
107	0.354262
108	0.347396
109	0.338731
110	0.329133
111	0.320600
112	0.312309
113	0.304389
114	0.296920
115	0.290206
116	0.284689
117	0.280155
118	0.275937
119	0.270955
120	0.264217
121	0.256488
122	0.248300
123	0.239185
124	0.228571
125	0.216714
126	0.204683
127	0.194165
128	0.185328
129	0.177606
130	0.169929
131	0.162444
132	0.154965
133	0.147684
134	0.141480
135	0.135063
136	0.126914
137	0.117506
138	0.108350
139	0.101109
140	0.094179
141	0.086980
142	0.081975
143	0.079044
144	0.075983
145	0.071840
146	0.066528
147	0.061297
148	0.057836
149	0.054453
150	0.049063
151	0.041581
152	0.033701
153	0.026592
154	0.020442
155	0.015915
156	0.009519
157	0.002212
158	-0.003034
159	-0.006439
160	-0.008003
161	-0.009584
162	-0.011695
163	-0.013513
164	-0.015505
165	-0.017876
166	-0.021175
167	-0.023059
168	-0.023042
169	-0.021748
170	-0.021140
171	-0.021383
172	-0.020010
173	-0.017964
174	-0.016026
175	-0.014710
176	-0.011772
177	-0.005006
178	0.003035
179	0.011102
180	0.017667
181	0.022419
182	0.026024
183	0.029451
184	0.033908
185	0.040289
186	0.047495
187	0.054058
188	0.059960
189	0.064632
190	0.068394
191	0.072973
192	0.080631
193	0.091538
194	0.103326
195	0.115311
196	0.126815
197	0.137358
198	0.147781
199	0.159892
200	0.173084
201	0.185012
202	0.194160
203	0.201159
204	0.207981
205	0.215833
206	0.225039
207	0.235992
208	0.245738
209	0.253568
210	0.264103
211	0.279696
212	0.296384
213	0.309690
214	0.317519
215	0.323663
216	0.332316
217	0.340382
218	0.346300
219	0.352143
220	0.360232
221	0.371044
222	0.382438
223	0.393422
224	0.402243
225	0.406870
226	0.406787
227	0.406058
228	0.405869
229	0.406462
230	0.407223
231	0.408231
232	0.409417
233	0.411900
234	0.413738
235	0.415598
236	0.419250
237	0.425514
238	0.431479
239	0.434715
240	0.436110
241	0.438385
242	0.443418
243	0.451157
244	0.458897
245	0.462964
246	0.463875
247	0.466189
248	0.472843
249	0.483234
250	0.491684
251	0.496974
252	0.501126
253	0.504314
254	0.507857
255	0.512529
256	0.516053
257	0.515681
258	0.511798
259	0.509493
260	0.510867
261	0.516064
262	0.522971
263	0.530073
264	0.536641
265	0.542394
266	0.545424
267	0.546692
268	0.547412
269	0.548993
270	0.551530
271	0.555015
272	0.562556
273	0.576861
274	0.591325
275	0.598551
276	0.596856
277	0.593876
278	0.594932
279	0.600502
280	0.607911
281	0.612696
282	0.609874
283	0.600584
284	0.588677
285	0.576447
286	0.564807
287	0.555834
288	0.548070
289	0.540574
290	0.534775
291	0.529007
292	0.519010
293	0.507023
294	0.498746
295	0.497547
296	0.500547
297	0.498957
298	0.490518
299	0.484063
300	0.480721
301	0.474391
302	0.466292
303	0.462571
304	0.465299
305	0.469004
306	0.465870
307	0.457442
308	0.448678
309	0.443055
310	0.440274
311	0.438407
312	0.437409
313	0.438382
